subject,release,task,availability,et_nan_values,eeg_sampling_rate_hz,et_sampling_rate_hz,eeg_channel_cnt,eeg_bad_channel_count,et_channel_cnt,eog_electrode_used_HEOG_anode,eog_electrode_used_HEOG_cathode,eog_electrode_used_VEOG_anode,eog_electrode_used_VEOG_cathode,eog_electrode_is_fallback_HEOG_anode,eog_electrode_is_fallback_HEOG_cathode,eog_electrode_is_fallback_VEOG_anode,eog_electrode_is_fallback_VEOG_cathode,et_samples_trimmed,eeg_samples_trimmed,gauss_A,gauss_mu,gauss_sigma,gauss_b,gauss_xcorr_cosine_similarity_full,gauss_xcorr_cosine_similarity_full_n,gauss_xcorr_cosine_similarity_95,gauss_xcorr_cosine_similarity_95_n,xcorr_zero,snr,xcorr_peak,xcorr_peak_idx,xcorr_peak_prominence,xcorr_second_peak,xcorr_second_peak_idx,xcorr_second_peak_prominence,shared_events,longest_gap_between_events,mean_abs_sync_error_ms,median_abs_sync_error_ms,within_1_sample,within_4_samples,regression_slope,regression_intercept,n_saccades,n_blinks,avg_saccade_duration_ms,avg_fixation_duration_ms,avg_blink_duration_ms,avg_saccade_amplitude
NDARAH239PGG,R9,ThePresent,available,379,500.0,30.003241930777662,130,0,42,E8,E25,E21,E17,False,False,False,False,49,211,2.7950685702974094,2314.3002581474398,889.2469828480594,-2.191577048315125,0.9906374365046675,6000,0.9953690794573667,2428,-1.9159254255857305,1.131416123752535,1.3924756832819685,4724.0,2.106274301851083,0.7870828319390085,3781.0,0.41363019424182057,2,203.276002,3.419486915845482e-11,3.419486915845482e-11,0,2,0.9999999999999996,0.005306000000040461,1006,173,47.74348182974423,293.42022190216323,200.56347200177285,2.0139363817097413
NDARAH304ED7,R5,ThePresent,available,2156,500.0,106.68758939278511,130,0,34,E8,E25,E21,E17,False,False,False,False,0,233,0.003918603947272955,2265.9177210567686,342.8032755912906,0.0002217401482672543,0.5911398090683473,6000,0.9922075848930032,1343,-0.0006964518809064264,3.2302220002580664,0.01086736602831609,-12771.0,0.015791301932212856,0.010572897794010135,-4770.0,0.017733662779615283,2,203.07000100000002,7.327471962526033e-11,7.327471962526033e-11,2,2,1.0,-0.0007259999999386143,828,137,112.08446356935572,130.42382726893447,809.0361154796684,16.594649758454107
NDARAH503YG1,R4,ThePresent,available,5,500.0,60.02337236228564,130,0,42,E8,E25,E21,E17,False,False,False,False,209,235,0.0006286703680951461,16.744303599736917,218.33761712982832,-4.5819477483040326e-05,0.8134150098514206,6000,0.9969940484347439,856,0.0006326373749622822,3.979270725323047,0.000656497728500862,24.0,0.0012167272697399573,0.0002612783793094467,-4871.0,0.000343582224862288,2,203.06400200000002,4.9182879990894435e-11,4.9182879990894435e-11,0,2,1.0000000000000002,0.005187999999929794,1289,2,28.461473110644782,287.6155407897381,99.96181695949436,1.6501396431342124
NDARAH793FBF,R5,ThePresent,available,430,500.0,119.0505684333893,130,0,34,E8,E25,E21,E17,False,False,False,False,0,243,0.0010539523527523416,-1585.625589865225,479.15552317704766,-0.0007828843835462094,0.7674569830081363,6000,0.6571392699418803,1878,0.00022593918545040723,1.4981129333099308,0.0009834022727273012,-11215.0,0.0016536523155072885,0.0009790705560690789,-11606.0,5.135120171679782e-05,2,203.068007,1.865174681370263e-11,1.865174681370263e-11,2,2,0.9999999999999998,0.0005550000000375491,15,204,58.94797498191439,95.95580412102109,364.27784900023414,27.753333333333334
NDARAH976BND,R8,ThePresent,available,1694,500.0,60.009684213045254,130,0,42,E8,E25,E21,E17,False,False,False,False,703,228,0.011875617242527866,259.0229616769593,525.6641057352601,-0.002584057823903678,0.863192743165099,6000,0.9211093886722904,2061,0.010916266528694284,6.424901551620402,0.01154865981736726,39.0,0.017162423221766778,0.0068286450541224265,576.0,1.455489701236018e-05,2,203.275993,1.3211653993039363e-10,1.3211653993039363e-10,2,2,1.0000000000000004,-5.199999990672907e-05,1368,211,86.2135240675023,116.40956217756776,310.3670659052389,12.002061403508772
NDARAJ182PTB,R11,ThePresent,available,388,500.0,60.01413351310121,130,0,42,E8,E25,E21,E17,False,False,False,False,738,220,0.0030034121475893284,21.997456159909614,173.4324279165798,-0.0021046805413641513,0.8981845287931987,6000,0.9711472744059167,679,0.001398545479195268,1.1965756202747755,0.0015391295214408972,18.0,0.0029134679401520355,0.0007851453296711373,27017.0,0.0014667146049329638,2,203.066,9.514611321037592e-11,9.514611321037592e-11,0,2,1.0,0.005902999999895067,607,39,490.54408503196817,86.65101979448139,342.51320726555286,61.75398682042833
NDARAJ689BVN,R5,ThePresent,available,184,500.0,60.02340446656973,130,0,42,E8,E25,E21,E17,False,False,False,False,232,243,0.004752178720260461,1353.0254800629891,376.9941052234322,0.0014063663915195065,0.8999339123368689,6000,0.9973599582952875,1477,0.001480188580698535,4.929101286761883,0.0060340328588399895,1454.0,0.007258150881584888,0.0040866672650607125,-41300.0,0.005280631409201936,2,203.074006,7.760458942129844e-11,7.760458942129844e-11,0,2,0.9999999999999999,-0.005396000000069576,1388,41,27.942405829911827,259.32372692420705,156.039776779999,1.8323414985590778
NDARAJ977PRJ,R8,ThePresent,available,314,500.0,60.018746133573934,130,0,42,E8,E25,E21,E17,False,False,False,False,217,219,4.655987270005935e-06,-3041.862800618538,1921.5842394667027,-8.041775470268132e-07,0.8173445430702684,6000,0.9672859812333359,3725,1.39694216128061e-06,1.818606099469504,6.846979371254274e-06,-33807.0,5.1762011414809516e-06,6.823885666142221e-06,-33894.0,1.0163716119440552e-08,2,203.27599999999998,3.597122599785507e-11,3.597122599785507e-11,0,2,0.9999999999999999,-0.005981000000014975,1320,64,29.093310926645582,247.75229268227594,452.71552540317316,1.5136439393939394
NDARAK738BGC,R5,ThePresent,available,3806,500.0,60.01376579315654,130,0,42,E8,E25,E21,E17,False,False,False,False,194,230,0.0007863394963792166,-5.876385557688275,459.7505456061555,-4.751115499984343e-06,0.9123251480051469,6000,0.9886790183669303,1802,0.0008883665396211001,3.9477570259120944,0.0009501288027348224,45.0,0.0010277047168801522,0.00042747445939386497,-33223.0,0.000463784675510657,2,203.07400299999998,3.785860513971784e-11,3.785860513971784e-11,0,2,1.0000000000000004,-0.005553000000047666,244,581,210.10257931099142,87.93450539893709,259.96866890207525,54.62627049180328
NDARAL828WXM,R7,ThePresent,available,263,500.0,119.3899011395963,130,0,34,E8,E25,E21,E17,False,False,False,False,0,224,0.22267676435847272,3168.2553592672853,503.2445064272743,0.011400830983498445,0.4693736081590828,6000,0.9997599631243868,818,0.0058870658837771326,2.8337445802597294,0.304867039626604,3365.0,0.6113463234296554,0.25980475522782226,8259.0,0.3388245509794333,2,203.068001,6.794564910705958e-11,6.794564910705958e-11,2,2,1.0,0.0001890000000502664,1145,45,17.492793578413593,343.47083634374036,208.3289550662948,2.2253711790393016
