subject,release,task,availability,et_nan_values,eeg_sampling_rate_hz,et_sampling_rate_hz,eeg_channel_cnt,eeg_bad_channel_count,et_channel_cnt,eog_electrode_used_HEOG_anode,eog_electrode_used_HEOG_cathode,eog_electrode_used_VEOG_anode,eog_electrode_used_VEOG_cathode,eog_electrode_is_fallback_HEOG_anode,eog_electrode_is_fallback_HEOG_cathode,eog_electrode_is_fallback_VEOG_anode,eog_electrode_is_fallback_VEOG_cathode,et_samples_trimmed,eeg_samples_trimmed,gauss_A,gauss_mu,gauss_sigma,gauss_b,gauss_xcorr_cosine_similarity_full,gauss_xcorr_cosine_similarity_full_n,gauss_xcorr_cosine_similarity_95,gauss_xcorr_cosine_similarity_95_n,xcorr_zero,snr,xcorr_peak,xcorr_peak_idx,xcorr_peak_prominence,xcorr_second_peak,xcorr_second_peak_idx,xcorr_second_peak_prominence,shared_events,longest_gap_between_events,mean_abs_sync_error_ms,median_abs_sync_error_ms,within_1_sample,within_4_samples,regression_slope,regression_intercept,n_saccades,n_blinks,avg_saccade_duration_ms,avg_fixation_duration_ms,avg_blink_duration_ms,avg_saccade_amplitude
NDARMG263JRX,R8,ThePresent,available,755,500.0,60.02353626110896,130,0,42,E8,E25,E21,E17,False,False,False,False,408,221,0.0056831955880047,-6.912160438684662,283.0112404094276,0.0002395660721275,0.9580069902189002,6000,0.9865607862553708,1109,0.0073408130737339,8.185566432899153,0.0076551369094403,23.0,0.0087609515365315,0.0034812267992467,-45192.0,0.0042324390407923,2,203.285999,3.6193270602780097e-11,3.6193270602780097e-11,0,2,1.0000000000000002,0.0029110000000151,1591,139,41.34426252753191,192.22757382107136,203.4046336007844,3.3264236329352608
NDARMX482GWR,R8,ThePresent,available,140,500.0,60.02350199934228,130,0,42,E8,E25,E21,E17,False,False,False,False,352,223,0.0060967204987293,21.079340156655,362.9064055587074,-0.0002732822499392,0.959771069630042,6000,0.988455133670476,1423,0.0069664342884869,16.1420841467567,0.0072767946473842,30.0,0.0079040292379916,0.001763718195173,13271.0,0.0021236579683913,2,203.276001,1.5987211554602254e-11,1.5987211554602254e-11,0,2,1.0,-0.0068569999999961,1194,92,54.21198461596953,190.0813862479961,843.1855953577508,8.222244556113903
NDARLJ970DEY,R7,ThePresent,available,354,500.0,60.00410818282124,130,0,42,E8,E25,E21,E17,False,False,False,False,103,226,0.0050278953341338,59.98743042233533,185.0394463186277,0.0015279345738099,0.9690469065692858,6000,0.9981288111295517,725,0.0065786584260724,16.95809064002326,0.0072601605921728,52.0,0.0067912850969825,0.0023935391119854,1051.0,0.0004656734597922,2,203.063994,4.6629367034256575e-11,4.6629367034256575e-11,0,2,0.9999999999999996,-0.0051340000000074,1193,38,27.88766002602594,300.92943477700965,260.81955461437883,1.7986336965632863
NDARNC489BX5,R8,ThePresent,available,188,500.0,60.023506670489205,130,0,42,E8,E25,E21,E17,False,False,False,False,886,220,0.0064991859576582,13.973030347534856,200.1343748985373,-0.0001291997919091,0.9190052379758248,6000,0.9979986432776912,785,0.0067752092714311,8.818077247900517,0.0071110889894161,26.0,0.0093012737047876,0.0020001614549808,-17639.0,0.003595961899339,2,203.285995,7.283063041541027e-11,7.283063041541027e-11,0,2,1.0,-0.0038549999999396,1479,16,34.73066383931838,232.2750586623709,400.89098213224673,2.2793306288032453
NDARYJ334EHH,R8,ThePresent,available,967,500.0,59.98540477004604,130,0,42,E8,E25,E21,E17,False,False,False,False,390,238,0.004472353257515,6.87968728030379,279.59041195162536,0.0018372701962067,0.9288661427531218,6000,0.998881685837928,1096,0.0064169837270719,5.845776015749189,0.006576088089506,47.0,0.0054299703950622,0.0031080028337291,-19559.0,0.0018631121638514,2,203.075993,1.587618925213974e-11,1.587618925213974e-11,0,2,1.0,-0.0046349999999683,756,99,24.528052092116408,463.0289540516928,229.6264362601016,2.0762433862433864
NDARFT305CG1,R2,ThePresent,available,83,500.0,119.8374372559725,130,0,34,E8,E25,E21,E17,False,False,False,False,0,225,0.0061758544667528,-2.9889650559936563,169.1138046277086,-0.0004623449626197,0.9759132042719796,6000,0.9964353143862772,663,0.0064960121303204,15.267574203476377,0.0065080635515858,4.0,0.0081333356216762,0.0007254222640517,10938.0,0.0020221284886397,2,203.069997,2.3092638912203256e-11,2.3092638912203256e-11,0,2,1.0,0.0041069999999823,1996,16,16.123447647410142,189.6401060118868,234.61861875480852,1.2192735470941884
NDARMU443RHZ,R11,ThePresent,available,337,500.0,60.02320745493552,130,0,42,E8,E25,E21,E17,False,False,False,False,385,241,0.0050825753728439,56.430313197726576,320.7023011889015,-0.0001888948099755,0.9354724616083974,6000,0.981410077183124,1258,0.0059574262466373,13.096407718482435,0.0064535980724703,32.0,0.0071726622034826,0.0019971013949434,407.0,1.1366454292236277e-06,2,203.068005,2.375877272697835e-11,2.375877272697835e-11,0,2,1.0,-0.005432000000019,1502,52,28.729314240901804,235.34863300939483,179.10690613088212,2.235426098535286
NDARRB889VDF,R11,ThePresent,available,864,500.0,60.02337226331428,130,0,42,E8,E25,E21,E17,False,False,False,False,363,229,0.0055448882543891,28.273044404317336,332.04094205236254,-0.0004485182995846,0.9562194651433534,6000,0.9901024533721452,1302,0.006131405173286,14.061817343594118,0.0064106654528573,28.0,0.0069920196214165,0.0013184479404936,-46024.0,0.0013595788077934,2,203.065997,2.631228568361621e-11,2.631228568361621e-11,0,2,1.0,-0.0038530000000241,1233,215,27.160190993053835,276.23591221501096,130.8849200136563,3.8642984590429847
NDARHN206XY3,R11,ThePresent,available,11819,500.0,60.02344470645912,130,0,42,E8,E25,E21,E17,False,False,False,False,193,234,0.0036831348656809,-123.75305344220672,505.5874802319983,0.0025611932340803,0.9656105450329794,6000,0.9977699854649088,1982,0.0063332582639887,8.794045244160014,0.0063727066928464,28.0,0.0058655868476873,0.0041427251174278,-1116.0,8.641306247473765e-06,2,203.065998,4.507505479978136e-11,4.507505479978136e-11,2,2,0.9999999999999996,-0.0017429999999662,51,8,65.33844182365526,196.47512089465516,49258.801303092616,12.515686274509804
NDARTD794NKQ,R11,ThePresent,available,172,500.0,60.0233094042938,130,0,42,E8,E25,E21,E17,False,False,False,False,226,214,0.0037166145653634,-39.9229928988451,311.0777352929413,0.0016537790550098,0.9014976369422792,6000,0.9946269175289282,1219,0.0061076937535333,5.13127582927294,0.006285242346251,25.0,0.0046455697294877,0.0034964737827498,-42150.0,0.0014758868521499,2,203.063995,4.485301019485632e-11,4.485301019485632e-11,2,2,1.0,0.0017420000000329,1273,39,27.641609234549467,286.4091203523983,140.97503101560983,1.739615082482325
NDARJW072UJ3,R8,ThePresent,available,665,500.0,60.02339006939118,130,0,42,E8,E25,E21,E17,False,False,False,False,127,252,0.0044440895644595,-39.62008255100946,306.7634352842837,0.0008824358980356,0.9488507405137878,6000,0.9943598637517808,1202,0.0060825167518858,6.897965610180534,0.0062373897820339,26.0,0.0057097729841976,0.0030401872706612,-48793.0,0.00176595168883,2,203.061995,1.5543122344752194e-12,1.5543122344752194e-12,0,0,1.0,-0.008357999999997,922,160,36.17565121868871,312.39664956900685,260.108353221298,7.379013015184381
NDARUA035YJN,R11,ThePresent,available,287,500.0,59.994468640256805,130,0,42,E8,E25,E21,E17,False,False,False,False,179,248,0.003956247556023,-9.945633508129593,333.02451509669453,0.0012437326783915,0.9157152762737418,6000,0.9948510291718234,1305,0.0056814278521817,5.3270141544741465,0.0061846172277572,60.0,0.0050864906261975,0.0030218699233634,-45660.0,0.001356235156241,2,203.065999,3.785860513971784e-11,3.785860513971784e-11,2,2,1.0,0.0018589999999813,1737,32,39.76457011078253,188.47871855665375,284.6791872863297,2.6537305699481863
NDARPZ754PMY,R11,ThePresent,available,436,500.0,60.01387286764014,130,0,42,E8,E25,E21,E17,False,False,False,False,296,234,0.003762531089845,27.464503044952547,149.11602761545646,0.0016445581910751,0.924092496333589,6000,0.9976807854049028,584,0.0059063456209577,10.697361875422772,0.0060212012557957,15.0,0.006196334424821,0.0027414068691996,755.0,0.0003268177195774,2,203.076008,3.075317778211684e-11,3.075317778211684e-11,0,2,1.0,0.0075120000000047,1415,63,29.001648280295544,244.9615892563814,229.78905683191056,2.5514346289752647
NDARCU621EBN,R7,ThePresent,available,946,500.0,60.01868623507494,130,0,42,E8,E25,E21,E17,False,False,False,False,300,227,0.0045402571167892,11.54090564628481,317.711255697511,0.0003882767803343,0.9704108168036965,6000,0.9954777950283608,1246,0.0055418082386519,19.6473062983602,0.0057422100465986,34.0,0.0057732209349337,0.0014960578484232,-19698.0,0.0013528607174781,2,203.066,8.226752612472409e-11,8.226752612472409e-11,0,2,1.0000000000000002,-0.0034289999999494,918,301,56.35221089772785,219.01079480680676,145.01078678196689,12.494618736383444
NDARXV702MYC,R8,ThePresent,available,209,500.0,60.02351254932853,130,0,42,E8,E25,E21,E17,False,False,False,False,200,234,0.0064037183188657,16.530889498424227,342.306157528604,-0.0021364042983532,0.9384928886999604,6000,0.9845109287207392,1342,0.005387516835979,3.721864212004068,0.0056172930282286,23.0,0.0093382059294949,0.0028240859158811,48740.0,0.0057168267909493,2,203.286002,6.106226635438361e-11,6.106226635438361e-11,0,2,1.0000000000000002,0.0052850000000367,1119,35,27.365548526419893,321.3420721467146,360.3456058062316,1.2930026809651476
NDARGB060TAM,R8,ThePresent,available,209,500.0,60.023503227568106,130,0,42,E8,E25,E21,E17,False,False,False,False,208,234,0.0043471678841969,66.26147060661113,271.60115285301515,0.0001592524331384,0.940508425695906,6000,0.9942679837871417,1065,0.0051178684255505,12.128405550614453,0.0053380596421433,24.0,0.0059265517673129,0.0014074530519179,19108.0,0.0022525204353023,2,203.287999,3.4861002973229915e-11,3.4861002973229915e-11,0,2,0.9999999999999996,0.0074830000000421,1403,47,28.381586528608715,253.14506867903225,195.67676887665397,1.5310263720598716
NDARRU865YHE,R11,ThePresent,available,632,500.0,60.0234331483011,130,0,42,E8,E25,E21,E17,False,False,False,False,336,224,0.005185783098024,32.58185625037425,255.30569254727405,-0.0005035586304764,0.9396246244443492,6000,0.9959922696594224,1000,0.0049720999086748,7.153772388890543,0.0052598962517628,30.0,0.0070655996918135,0.0014123624473585,-19819.0,0.0028484305361182,2,203.065995,1.1191048088221578e-10,1.1191048088221578e-10,0,2,1.0,0.0063929999998899,1837,152,54.23672027311981,145.36166994984922,157.06915492927408,5.925541643984757
NDARMZ518UH1,R2,ThePresent,available,98,500.0,119.19407113125332,130,0,34,E8,E25,E21,E17,False,False,False,False,0,241,0.0048850794231259,40.7648034411731,359.4301398811465,-0.0002936050351856,0.9084216697492612,6000,0.9842199648837672,1409,0.0046839160508601,4.553586432932904,0.0051585352449128,140.0,0.0075575654201677,0.003024599930395,-11910.0,0.0060092661115072,2,203.070004,2.620126338115369e-11,2.620126338115369e-11,2,2,0.9999999999999998,8.100000002502023e-05,1183,42,15.457438132556366,323.0804898962825,281.1882111578283,1.7164666103127644
NDARGY580WWL,R4,ThePresent,available,1218,500.0,60.02325797458512,130,0,42,E8,E25,E21,E17,False,False,False,False,180,279,0.0017265793009209,-100.77360108231636,344.8147497252667,0.003158518960938,0.9022856815416564,6000,0.9986044759248957,1352,0.0050206047047641,2.8713658930357644,0.0050915890117451,39.0,0.0027989243658056,0.004847731231257,-14715.0,0.0019893093303206,2,203.065996,3.708144902248023e-11,3.708144902248023e-11,2,2,1.0,0.0006860000000172,1367,293,35.83953392825098,214.8354836158371,146.91240168292526,5.085157278712509
NDARGN483WFH,R11,ThePresent,available,45,500.0,60.0233982522116,130,0,42,E8,E25,E21,E17,False,False,False,False,209,235,0.0042391967966056,31.234696581104306,371.0395562392224,-0.0005689841804911,0.9634605529914496,6000,0.9836921952468998,1455,0.0046398237356131,15.440330701409806,0.0049781062776984,32.0,0.0059150297537252,0.0008474622452679,-24197.0,0.0013981436166222,2,203.076005,3.1530333899354446e-11,3.1530333899354446e-11,0,2,1.0000000000000002,-0.007599999999994,1344,9,29.68892079003528,271.77036430786336,179.56359107818247,1.7580059523809526
NDARGX161LRM,R9,ThePresent,available,130,500.0,60.02348069203892,130,0,42,E8,E25,E21,E17,False,False,False,False,170,239,0.0045401325741812,31.19299775895181,275.3775346260905,-0.0007111786720047,0.968934931101916,6000,0.9856459216843186,1079,0.0047061104534188,15.985076002565224,0.0049693258210372,25.0,0.0062492648061909,0.0006173296147832,10645.0,0.0018753639517545,2,203.275993,2.9087843245179098e-11,2.9087843245179098e-11,2,2,1.0,-0.0014929999999702,1600,41,59.97950332346111,166.94510850332338,178.79541063709306,10.87270625
NDARHX844UZE,R11,ThePresent,available,380,500.0,60.023475182569975,130,0,42,E8,E25,E21,E17,False,False,False,False,364,221,0.0054862234449705,17.212716787437696,165.79172185188511,-0.0016421729870066,0.9684673428272524,6000,0.9873051872316938,650,0.0044368769233068,6.282983418261968,0.0048044548559717,25.0,0.0074060101394384,0.0013545603654978,10647.0,0.0035253726496819,2,203.066002,6.528111384795919e-11,6.528111384795919e-11,2,2,1.0,0.0009849999999262,1623,95,41.99643545889675,197.39628347669253,135.04240334051437,3.162427603203944
NDARCM707DHW,R11,ThePresent,available,258,500.0,60.02346395497474,130,0,42,E8,E25,E21,E17,False,False,False,False,158,239,0.0055537641177816,-20.350573926203896,544.5867349612222,-0.0011984561229804,0.9167099037654568,6000,0.9835213445710518,2135,0.0046435726812023,4.144669606944272,0.0047964444981732,39.0,0.0060626988223712,0.0038551220722566,-33806.0,0.0043408469780959,2,203.065995,2.8532731732866523e-11,2.8532731732866523e-11,0,2,1.0000000000000002,-0.0069640000000573,1197,45,27.21172700859836,302.1742363752728,212.5212565696673,1.7543525480367586
NDARJH367WKY,R5,ThePresent,available,1848,500.0,60.02332716190857,130,0,42,E8,E25,E21,E17,False,False,False,False,164,226,0.0037515977574616,31.737729872460275,274.6012545440525,0.0002026251443913,0.9390484543508608,6000,0.9920523210166908,1076,0.0046370512132987,6.298673528375383,0.0047353702128923,23.0,0.0056538977402121,0.0022073677476588,17488.0,0.0023629133757988,2,203.063996,7.693845560652335e-11,7.693845560652335e-11,0,2,1.0000000000000002,0.00458600000004,521,351,191.6484408616351,94.52607636711268,170.07127119435108,43.73165067178503
NDARWR509KGZ,R7,ThePresent,available,264,500.0,60.02338462359753,130,0,42,E8,E25,E21,E17,False,False,False,False,261,234,0.0031751653244372,-51.01037555140628,424.4465415285785,0.0008004671508218,0.9386126142809856,6000,0.9940258902750988,1663,0.0045676489378598,4.858513452750221,0.0046716557481023,24.0,0.0043792103758926,0.0024349456795473,-21869.0,0.0018013195821645,2,203.065998,7.638334409421077e-11,7.638334409421077e-11,0,2,1.0000000000000002,0.0077810000000389,1144,60,26.710362710062714,315.67402174906124,149.6631940159397,1.7449038461538462
NDARPJ395JDY,R11,ThePresent,available,1531,500.0,60.023410816133854,130,0,42,E8,E25,E21,E17,False,False,False,False,199,221,0.003267975900721,1.9994216097414552,532.4437412187124,0.0005533596786239,0.9370114255545364,6000,0.9855619520687794,2087,0.0045405329300141,3.055724010304066,0.0046527167224249,27.0,0.0060504357359354,0.0035065165254331,-23732.0,0.003670689592351,2,203.065994,5.873079800267078e-11,5.873079800267078e-11,2,2,0.9999999999999996,-0.0005260000000316,599,325,192.16904079067447,97.27826495955144,228.12198347351895,39.149816360601
NDARDV550JB2,R11,ThePresent,available,236,500.0,60.023485663722674,130,0,42,E8,E25,E21,E17,False,False,False,False,146,220,0.0041357851744318,30.088860283482976,311.9593793549984,-0.0003720670776319,0.9790681821489312,6000,0.9915016557692397,1223,0.0044912024199461,12.929069474972197,0.0046492124404691,23.0,0.0052827783860009,0.0012181531529753,4980.0,0.0015302746145993,2,203.066004,8.248957072964913e-11,8.248957072964913e-11,0,2,1.0000000000000002,0.0075620000000511,1181,67,24.110875737268408,306.08505819617784,127.8138891007069,1.7026333615580016
NDARZW930MF2,R2,ThePresent,available,290,500.0,119.41423186934068,130,0,34,E8,E25,E21,E17,False,False,False,False,0,252,0.0047115485618608,52.53174886336928,322.5595748942975,-0.000728773023161,0.9784224773676776,6000,0.992851805570266,1264,0.0043325689488293,12.211612131901653,0.0046396938794604,56.0,0.0056770304714571,0.0009919564424081,-8964.0,0.0017413971140334,2,203.070006,7.815970093361102e-11,7.815970093361102e-11,2,2,1.0000000000000004,-1.6999999958149088e-05,870,33,15.566551179105652,451.4669953911546,208.66754989143445,1.7975402298850576
NDARFF070XHV,R2,ThePresent,available,42,500.0,119.64494528041486,130,0,34,E8,E25,E21,E17,False,False,False,False,0,240,0.004153457115065,8.874121996564718,355.8015182374345,-0.0002712985908821,0.9542621589160056,6000,0.994397940320672,1395,0.0044924602633475,10.50662676180423,0.0045830500974229,27.0,0.0050034830332438,0.0014168680250561,-5532.0,0.0016872415157957,2,203.070002,3.907985046680551e-11,3.907985046680551e-11,2,2,0.9999999999999996,2.000000005161077e-05,1094,26,20.452033846421028,351.46559646003226,183.8413625628417,1.868519195612432
NDARUZ368BT4,R5,ThePresent,available,609,500.0,119.83270356017375,130,0,34,E8,E25,E21,E17,False,False,False,False,0,238,0.0027967481057989,-32.15284558822669,401.4689649836364,0.0010537778755261,0.9809744519192646,6000,0.9949481333402478,1574,0.0045406491391396,6.225827128523168,0.0045432008465409,4.0,0.0043385079285496,0.0030688473635464,-14730.0,0.0025366341531272,2,203.074002,1.0702549957386508e-10,1.0702549957386508e-10,2,2,1.0000000000000004,-0.00095899999993,1631,130,15.73204669121865,232.68452100881925,148.6844530389149,2.3962967504598405
NDARET558NB3,R8,ThePresent,available,100,500.0,60.02349897484431,130,0,42,E8,E25,E21,E17,False,False,False,False,284,229,0.003824402157112,15.714151153080088,211.94831572595317,0.000337155119474,0.9596929152902702,6000,0.9991016958029711,831,0.0043649497062927,9.492828051282162,0.0045005386366198,25.0,0.0042988668781479,0.0014107715148065,-46975.0,0.0011182147751325,2,203.064007,6.94999613415348e-11,6.94999613415348e-11,0,2,1.0000000000000002,0.0028959999999175,721,16,22.3699840220964,529.288406495223,221.79567093043173,1.000374479889043
NDARYX806FL1,R5,ThePresent,available,357,500.0,60.00382342526261,130,0,42,E8,E25,E21,E17,False,False,False,False,168,241,0.0025934755333164,90.4715962120454,263.12724810871293,0.001264418919559,0.983984064734508,6000,0.9936288484584936,1032,0.0042823480554464,10.222620799375074,0.0044119480917036,27.0,0.0038635627599191,0.0028476878292219,46519.0,0.0016180372645332,2,203.062007,4.651834473179406e-11,4.651834473179406e-11,0,2,0.9999999999999996,-0.007944999999935,1990,53,60.01109414260939,133.7677946111674,293.61517671131486,4.074728643216081
NDARWT086XMF,R4,ThePresent,available,254,500.0,60.0230624962901,130,0,42,E8,E25,E21,E17,False,False,False,False,204,241,0.0023765174546709,-45.63271796810564,384.0378829792176,0.001550078709071,0.9471049280209688,6000,0.9973380702049734,1506,0.0043181113557929,6.770201243214758,0.0043678387720732,21.0,0.0032399419356183,0.0023290714999863,-1413.0,8.881168800381522e-05,2,203.063996,4.785061236134425e-11,4.785061236134425e-11,0,0,1.0000000000000002,0.0083400000000102,723,34,23.2732633840902,521.5799479944919,280.2937735505186,1.2518948824343017
NDARBM839WR5,R2,ThePresent,available,190,500.0,119.64001804252624,130,0,34,E8,E25,E21,E17,False,False,False,False,1,229,0.0037287854241738,66.84465504476057,370.212446536765,-0.0004241071087654,0.9248579122098292,6000,0.9823852544061938,1451,0.0043519143535076,7.917540345548354,0.0043596136359176,6.0,0.0055010797201428,0.0025090996273472,-6874.0,0.0031992070774655,2,203.069993,8.171241461241152e-11,8.171241461241152e-11,0,2,1.0000000000000002,-0.0037080000001077,1603,48,22.44302527667661,229.52203640226327,283.4394671940531,2.2596568933250154
NDARJF565ZRA,R4,ThePresent,available,55,500.0,119.79904317792044,130,0,34,E8,E25,E21,E17,False,False,False,False,0,245,0.0037990541579866,-13.757463244630516,265.126144740686,-0.0001869977909202,0.929529887758761,6000,0.993599877946971,1039,0.0042847199117313,11.789753955614332,0.0042862813427523,3.0,0.0048434122429156,0.0008076291782679,-21925.0,0.0013410612919902,2,203.069995,3.552713678800501e-11,3.552713678800501e-11,2,2,1.0,0.0007839999999567,1730,7,13.731541992496677,224.63787978044,291.9167021814569,0.8486416184971098
NDARBU668NTV,R3,ThePresent,available,131,500.0,119.09257366536036,130,0,34,E8,E25,E21,E17,False,False,False,False,0,227,0.0054429533113279,-101.042982658893,397.5019684458563,-0.0018869023184707,0.9305903643046456,6000,0.9861412737838032,1559,0.0040739400618051,5.639343702618626,0.0042550816058399,-34.0,0.0072730859566961,0.0025258047939498,4846.0,0.0045291032118103,2,203.072001,2.664535259100376e-11,2.664535259100376e-11,2,2,1.0,0.0008970000000249,1490,35,14.499382897950904,255.0695293703607,230.23837435491177,1.372939597315436
NDAREV527ZRF,R2,ThePresent,available,179,500.0,118.53936657086828,130,0,34,E8,E25,E21,E17,False,False,False,False,0,237,0.0038193152387719,-61.9110124644584,318.8829031191625,3.3215392027216434e-05,0.96121373669496,6000,0.9939956723947456,1250,0.0041890340319614,13.50398809945236,0.0042326175205762,30.0,0.0047102009046762,0.0015796000781784,24221.0,0.0019630398518191,2,203.079995,2.220446049250313e-12,2.220446049250313e-12,2,2,1.0,-0.0006880000000046,2063,65,34.84336352916441,156.16395920033332,315.0164736543944,2.865215705283568
NDARZH761YA7,R1,ThePresent,available,9,500.0,119.76891452334756,130,0,34,E8,E25,E21,E17,False,False,False,False,0,228,0.0029201211525625,91.39232845807084,310.80399314885585,0.0005214598026134,0.9463386984899548,6000,0.9958112776398356,1218,0.0036723802677761,9.345890938029306,0.0039898934647473,61.0,0.0039735750807398,0.0016070679922502,-19074.0,0.0014578258978757,2,203.067999,4.640732242933154e-11,4.640732242933154e-11,2,2,1.0,0.0007180000000648,1927,22,55.46428901369176,159.2483631787024,247.96170670328735,4.617752983912818
NDARWP112TDL,R8,ThePresent,available,237,500.0,60.02350217628042,130,0,42,E8,E25,E21,E17,False,False,False,False,182,219,0.0030525560605964,32.10907705985231,193.01394245011264,0.0005092353786207,0.9567055058991164,6000,0.9975715623285754,757,0.0038243704148692,8.173121592837738,0.0039576639918324,22.0,0.0048083225155272,0.0014373670014501,-11330.0,0.0017537052397593,2,203.276,2.4868995751603507e-11,2.4868995751603507e-11,0,2,1.0,0.0066049999999787,1235,56,28.84305774177358,290.3480817104206,170.77379684858525,1.612906882591093
NDARTW456RAG,R7,ThePresent,available,548,500.0,60.00647980734173,130,0,42,E8,E25,E21,E17,False,False,False,False,2005,225,0.0024727172463076,30.68207969614649,244.46744271701508,0.0009401370102369,0.9332040510947875,6000,0.9968703354706868,958,0.0037244321761475,5.771221501463987,0.0039039441567096,38.0,0.0032003564495431,0.0019365263409565,-13975.0,0.0011336132676467,2,203.063999,9.214851104388799e-11,9.214851104388799e-11,0,2,1.0000000000000002,0.0071500000000703,968,20,24.97320360825907,381.2511815821628,181.60087641107657,2.6323450413223144
NDARYY694NE7,R4,ThePresent,available,0,500.0,119.88576544727242,130,0,34,E8,E25,E21,E17,False,False,False,False,1,231,0.0029954295969714,35.416799962520685,464.321988442877,0.000240696048057,0.9375995164581244,6000,0.9925325494332836,1820,0.0038244290271545,9.752109272656837,0.0038325709459618,7.0,0.0038627718744062,0.0013499610474962,-17883.0,0.0012343074050129,2,203.069998,3.019806626980426e-11,3.019806626980426e-11,0,2,0.9999999999999996,-0.0036709999999949,1132,3,12.091243408795435,347.5472545400042,2029.767371639856,0.8057508833922261
NDARKX788PHG,R4,ThePresent,available,173,500.0,119.87123814135572,130,0,34,E8,E25,E21,E17,False,False,False,False,0,236,0.0015567575267403,-7.469419525006306,314.3508022308957,0.0014942136504891,0.954346535181519,6000,0.99558436281913,1232,0.0037560948714805,2.474205433888962,0.0037580884173457,2.0,0.0024704244522469,0.003483189634032,-15127.0,0.0016991130453676,2,203.066002,8.859579736508749e-11,8.859579736508749e-11,0,2,1.0000000000000002,0.0030400000000633,1752,43,18.66000826614744,218.5111830679992,122.98954869652223,2.1185844748858447
NDARKV800DTW,R7,ThePresent,available,1076,500.0,118.09522436328864,130,0,34,E8,E25,E21,E17,False,False,False,False,0,237,0.0037595780801044,121.4051421621498,338.7238977705986,-0.0001281316241518,0.96163565946578,6000,0.993526250177378,1328,0.0037461800200511,6.329137231996001,0.0037475477884307,-6.0,0.0050029932014978,0.0026513342797168,38011.0,0.0037112435823168,2,203.067993,5.728750807065808e-11,5.728750807065808e-11,2,2,1.0,0.0009700000000571,1291,194,27.4509809831806,262.2500682253405,225.3880956763323,4.275391169635941
NDARMZ790VHM,R7,ThePresent,available,640,500.0,60.02334662031004,130,0,42,E8,E25,E21,E17,False,False,False,False,109,241,0.0023233209751995,33.404975254774605,434.8627044222744,0.0007426530751226,0.9719042822184214,6000,0.9942279913280456,1704,0.0035957258631637,8.753426040511876,0.0037254709913435,29.0,0.0037389919597371,0.001704626951021,-13044.0,0.0013417453201159,2,203.076003,3.430589146091734e-11,3.430589146091734e-11,0,2,0.9999999999999996,0.003866000000012,1023,151,26.725669435503654,329.15053007673555,154.13543558414204,2.330957966764418
NDARVM774PA5,R8,ThePresent,available,422,500.0,60.0235437575131,130,0,42,E8,E25,E21,E17,False,False,False,False,164,229,0.0030321584640943,32.891373109859,177.4293929405935,0.0002886439580362,0.9073059572255004,6000,0.9982966912931612,695,0.0034881362938387,10.0187217783703,0.0036782916325178,28.0,0.004585379178129,0.0014077145478408,43423.0,0.00170364371893,2,203.275999,7.771561172376096e-12,7.771561172376096e-12,0,2,1.0,-0.0043799999999843,1271,172,32.83731802919374,226.75017313739912,275.4865574229321,3.6554287962234455
NDARVL190JA8,R4,ThePresent,available,170,500.0,119.78910612148324,130,0,34,E8,E25,E21,E17,False,False,False,False,0,242,0.0028526595694767,8.831071491676589,270.81015875630925,1.1135305555898388e-06,0.914835382840004,6000,0.9884130176817142,1061,0.0036619622868469,9.856005587902432,0.0036665458737298,3.0,0.0040113894402812,0.0008885791042003,-23514.0,0.0012174421037818,2,203.067993,8.326672684688674e-11,8.326672684688674e-11,0,2,0.9999999999999998,0.0034940000001106,1703,70,23.617240273998004,217.206907611588,126.21211349022826,3.4314210217263645
NDARFT615JZ6,R7,ThePresent,available,33,500.0,119.84719995285732,130,0,34,E8,E25,E21,E17,False,False,False,False,0,233,0.0023657888342395,-7.634767670578968,281.6981968843941,0.0004626790004834,0.9654467608630748,6000,0.9904505125429536,1104,0.0035142814702171,11.475056954435578,0.0035360701363981,9.0,0.0037606825946232,0.0012758684113196,-13059.0,0.0014315914085148,2,203.069997,4.39648317751562e-11,4.39648317751562e-11,2,2,1.0000000000000002,0.0015619999999681,1420,21,18.14637876549514,270.1485723746484,206.13157960805643,1.808957746478873
NDARNJ633HHX,R4,ThePresent,available,475,500.0,118.75868666859596,130,0,34,E8,E25,E21,E17,False,False,False,False,0,230,0.0032167319858405,-101.7037428214409,210.44195690123,-7.659563945659845e-05,0.9730173382629544,6000,0.9969484121092288,825,0.0026566718475651,16.338790116175353,0.0034918066436387,-105.0,0.0040473264475877,0.0006960993931586,-4968.0,0.0012243129983187,2,203.066006,2.9309887850104126e-11,2.9309887850104126e-11,0,2,1.0000000000000004,0.0040799999999971,1752,140,18.449237304321063,206.78806333913096,150.35507389101235,2.828898401826484
NDARVB902GA5,R5,ThePresent,available,283,500.0,118.99636894068202,130,0,34,E8,E25,E21,E17,False,False,False,False,0,227,0.0027159874606927,-34.8720107342825,472.6872455966737,0.0003326566216837,0.9175534198258608,6000,0.9877822134969706,1853,0.00318394950894,4.789060209491252,0.0034363724350619,-109.0,0.0036231787261523,0.0020216139821986,-20712.0,0.0018522036632207,2,203.071995,1.0347278589506459e-10,1.0347278589506459e-10,2,2,1.0,0.0001379999999082,1555,62,26.37789088942089,237.2583510253629,237.4301277196203,3.0490160771704176
